Store Name,Category,Product Name,Price,Rating,Number of Reviews,Calories
Starbucks,Frappuccino® Blended Beverages,Lavender Crème Frappuccino® Blended Beverage,5.96,,0,260.0
Starbucks,Iced Tea and Lemonade,Iced Black Tea,3.79,,0,0.0
Starbucks,Iced Tea and Lemonade,Iced Black Tea Lemonade,4.29,,0,35.0
Starbucks,Iced Tea and Lemonade,Iced Chai Tea Latte,5.21,,0,180.0
Starbucks,Iced Tea and Lemonade,Iced Matcha Tea Latte,5.21,,0,140.0
Starbucks,Iced Tea and Lemonade,Iced Green Tea Lemonade,4.29,,0,35.0
Starbucks,Iced Tea and Lemonade,Iced Matcha Lemonade,4.29,,0,90.0
Starbucks,Iced Tea and Lemonade,Iced Green Tea,3.79,,0,0.0
Starbucks,Iced Tea and Lemonade,Iced Lavender Cream Oatmilk Matcha,5.79,,0,300.0
Starbucks,Iced Tea and Lemonade,Iced Passion Tango® Tea,3.79,,0,0.0
Starbucks,Iced Tea and Lemonade,Iced Passion Tango® Tea Lemonade,4.29,,0,35.0
Starbucks,Iced Tea and Lemonade,Lemonade,2.96,,0,80.0
Starbucks,Iced Tea and Lemonade,Blended Strawberry Lemonade,5.79,,0,130.0
Starbucks,Hot Teas,Chai Tea Latte,4.96,,0,120.0
Starbucks,Hot Teas,Matcha Tea Latte,4.96,,0,110.0
Starbucks,"Milk, Juice & More",Hot Chocolate,2.96,,0,190.0
Starbucks,"Milk, Juice & More",White Hot Chocolate,3.79,,0,200.0
Starbucks,"Milk, Juice & More",Caramel Apple Spice,3.96,,0,220.0
Starbucks,"Milk, Juice & More",Steamed Apple Juice,2.71,,0,120.0
Starbucks,"Milk, Juice & More",Steamed Milk,2.71,,0,100.0
Starbucks,"Milk, Juice & More",Vanilla Crème,2.96,,0,180.0
Starbucks,"Milk, Juice & More",Cold Milk,3.46,,0,200.0
Starbucks,Bottled Beverages,Ethos® Bottled Water,2.71,,0,
Starbucks,Bottled Beverages,Spindrift® Lemon Sparkling Water,2.71,,0,
Starbucks,Bottled Beverages,Horizon® Chocolate Organic Milk,2.88,,0,
Starbucks,Bottled Beverages,Koia® Cacao Bean Protein Shake,5.46,,0,190.0
Starbucks,Bottled Beverages,Koia® Vanilla Bean Protein Shake,5.46,,0,190.0
Starbucks,Bottled Beverages,Brew DR. Island Mango Kombucha,4.29,,0,70.0
Starbucks,Bottled Beverages,Brew DR. Superberry Kombucha,4.29,,0,50.0
Starbucks,Hot Breakfast,"Bacon, Gouda & Egg Sandwich",5.79,,0,360.0
Starbucks,Hot Breakfast,"Double-Smoked Bacon, Cheddar & Egg Sandwich",6.21,,0,500.0
Starbucks,Hot Breakfast,"Sausage, Cheddar & Egg Sandwich",5.21,,0,480.0
Starbucks,Hot Breakfast,"Spinach, Feta & Egg White Wrap",5.21,,0,290.0
Starbucks,Hot Breakfast,Impossible™ Breakfast Sandwich,6.21,,0,420.0
Starbucks,Hot Breakfast,"Turkey Bacon, Cheddar & Egg White Sandwich",5.21,,0,230.0
Starbucks,Hot Breakfast,Egg White & Roasted Red Pepper Egg Bites,5.46,,0,170.0
Starbucks,Hot Breakfast,Bacon & Gruyère Egg Bites,5.46,,0,300.0
Starbucks,Hot Breakfast,"Bacon, Sausage & Egg Wrap",6.46,,0,640.0
Starbucks,Hot Breakfast,Kale & Mushroom Egg Bites,5.46,,0,230.0
Starbucks,Hot Breakfast,Avocado Spread,1.38,,0,90.0
Starbucks,Hot Breakfast,"Chicken, Maple Butter & Egg Sandwich",6.21,,0,450.0
Starbucks,Hot Breakfast,"Potato, Cheddar & Chive Bakes",5.79,,0,210.0
Starbucks,Bakery,Chocolate Croissant,4.62,,0,300.0
Starbucks,Bakery,Birthday Cake Pop,3.79,,0,160.0
Starbucks,Bakery,Butter Croissant,4.29,,0,250.0
Starbucks,Bakery,Plain Bagel,2.96,,0,290.0
Starbucks,Bakery,Everything Bagel,3.29,,0,290.0
Starbucks,Bakery,Cheese Danish,3.96,,0,290.0
Starbucks,Bakery,Blueberry Muffin,3.79,,0,330.0
Starbucks,Bakery,Cinnamon Coffee Cake,4.29,,0,380.0
Starbucks,Bakery,Cookies & Cream Cake Pop,3.79,,0,140.0
Starbucks,Bakery,Banana Walnut & Pecan Loaf,3.96,,0,410.0
Starbucks,Bakery,Double Chocolate Brownie,3.79,,0,480.0
Starbucks,Bakery,Chocolate Chip Cookie,3.46,,0,370.0
Starbucks,Bakery,Petite Vanilla Bean Scone,2.04,,0,130.0
Starbucks,Bakery,Chocolate Cake Pop,3.79,,0,150.0
Starbucks,Bakery,Iced Lemon Loaf,3.96,,0,450.0
Starbucks,Bakery,Marshmallow Dream Bar,2.46,,0,230.0
Starbucks,Bakery,Glazed Doughnut,2.96,,0,440.0
Starbucks,Bakery,Blueberry Scone,3.46,,0,410.0
Starbucks,Bakery,Orange Cream Cake Pop,3.96,,0,140.0
Starbucks,Bakery,Pumpkin & Pepita Loaf,3.96,,0,390.0
Starbucks,Bakery,Pineapple Cloud Cake,3.46,,0,240.0
Starbucks,Lunch,Crispy Grilled Cheese on Sourdough,7.46,,0,520.0
Starbucks,Lunch,Tomato & Mozzarella on Focaccia,7.46,,0,360.0
Starbucks,Lunch,"Turkey, Provolone & Pesto on Ciabatta",7.88,,0,520.0
Starbucks,Lunch,Ham & Swiss on Baguette,7.71,,0,500.0
Starbucks,Lunch,Cheese & Fruit Protein Box,6.88,,0,470.0
Starbucks,Lunch,PB&J Protein Box,6.21,,0,520.0
Starbucks,Lunch,Eggs & Cheddar Protein Box,7.29,,0,460.0
Starbucks,Snacks & Sweets,String Cheese,2.04,,0,
Starbucks,Snacks & Sweets,Starbucks Butter Popcorn,1.46,,0,150.0
Starbucks,Snacks & Sweets,Vanilla Biscotti with Almonds,2.04,,0,200.0
Starbucks,Snacks & Sweets,Dark Chocolate Covered Espresso Beans,2.71,,0,260.0
Starbucks,Snacks & Sweets,Perfect Bar® Peanut Butter,4.62,,0,330.0
Starbucks,Snacks & Sweets,Perfect Bar® - Dark Chocolate Chip Peanut Butter,4.62,,0,320.0
Starbucks,Snacks & Sweets,Madeleines,2.46,,0,220.0
Starbucks,Snacks & Sweets,Peter Rabbit™ Organics Strawberry Banana,2.29,,0,80.0
Starbucks,Snacks & Sweets,SkinnyDipped Dark Chocolate Cocoa Almonds,2.96,,0,170.0
Starbucks,Snacks & Sweets,SkinnyDipped Lemon Bliss Almonds,2.96,,0,170.0
Starbucks,Snacks & Sweets,Siete Sea Salt Kettle Cooked Potato Chips,2.62,,0,210.0
Starbucks,Snacks & Sweets,KIND® Salted Caramel & Dark Chocolate Nut Bar,2.29,,0,200.0
Starbucks,Oatmeal & Yogurt,Rolled & Steel-Cut Oatmeal,4.29,,0,160.0
Starbucks,Oatmeal & Yogurt,Berry Trio Parfait,4.62,,0,240.0
